lagoslakeid,sampledate,chla,source,lake_year,year
6302,5/27/2001,2.6,LAGOS-NE,6302_2001,2001
6302,5/28/2001,60.7,LAGOS-NE,6302_2001,2001
6302,5/29/2001,3,LAGOS-NE,6302_2001,2001
6302,6/18/2001,3.1,LAGOS-NE,6302_2001,2001
6302,6/19/2001,59.2,LAGOS-NE,6302_2001,2001
6302,6/20/2001,2.7,LAGOS-NE,6302_2001,2001
6302,7/8/2001,1.2,LAGOS-NE,6302_2001,2001
6302,7/9/2001,2.3,LAGOS-NE,6302_2001,2001
6302,7/10/2001,44.9,LAGOS-NE,6302_2001,2001
6302,7/12/2001,3.39,LAGOS-NE,6302_2001,2001
6302,7/29/2001,34.2,LAGOS-NE,6302_2001,2001
6302,7/30/2001,3.1,LAGOS-NE,6302_2001,2001
6302,7/31/2001,1.91,LAGOS-NE,6302_2001,2001
6302,8/1/2001,3.3,LAGOS-NE,6302_2001,2001
6302,8/19/2001,1.1,LAGOS-NE,6302_2001,2001
6302,8/20/2001,4.2,LAGOS-NE,6302_2001,2001
6302,8/24/2001,2.69,LAGOS-NE,6302_2001,2001
6302,9/10/2001,2.7,LAGOS-NE,6302_2001,2001
6302,9/12/2001,54.7,LAGOS-NE,6302_2001,2001
6302,9/19/2001,6.7,LAGOS-NE,6302_2001,2001
6302,5/13/2002,8.2,LAGOS-NE,6302_2002,2002
6302,5/14/2002,28.8,LAGOS-NE,6302_2002,2002
6302,6/3/2002,13,LAGOS-NE,6302_2002,2002
6302,6/4/2002,51.8,LAGOS-NE,6302_2002,2002
6302,6/23/2002,32,LAGOS-NE,6302_2002,2002
6302,6/24/2002,18.8,LAGOS-NE,6302_2002,2002
6302,6/25/2002,6.8,LAGOS-NE,6302_2002,2002
6302,7/12/2002,4.5,LAGOS-NE,6302_2002,2002
6302,7/14/2002,42.9,LAGOS-NE,6302_2002,2002
6302,7/15/2002,11,LAGOS-NE,6302_2002,2002
6302,8/1/2002,4.3,LAGOS-NE,6302_2002,2002
6302,8/2/2002,27.7,LAGOS-NE,6302_2002,2002
6302,8/5/2002,5.8,LAGOS-NE,6302_2002,2002
6302,8/22/2002,8,LAGOS-NE,6302_2002,2002
6302,8/26/2002,8.8,LAGOS-NE,6302_2002,2002
6302,8/27/2002,63.8,LAGOS-NE,6302_2002,2002
6302,9/13/2002,7.2,LAGOS-NE,6302_2002,2002
6302,9/16/2002,12.6,LAGOS-NE,6302_2002,2002
6302,9/18/2002,41.7,LAGOS-NE,6302_2002,2002
6302,5/3/2003,12.6,LAGOS-NE,6302_2003,2003
6302,5/12/2003,1,LAGOS-NE,6302_2003,2003
6302,5/13/2003,16.3,LAGOS-NE,6302_2003,2003
6302,5/16/2003,3.5,LAGOS-NE,6302_2003,2003
6302,5/23/2003,8.7,LAGOS-NE,6302_2003,2003
6302,6/2/2003,2.2,LAGOS-NE,6302_2003,2003
6302,6/3/2003,1.9,LAGOS-NE,6302_2003,2003
6302,6/4/2003,38.1,LAGOS-NE,6302_2003,2003
6302,6/14/2003,3.2,LAGOS-NE,6302_2003,2003
6302,6/23/2003,1.7,LAGOS-NE,6302_2003,2003
6302,6/24/2003,87.8,LAGOS-NE,6302_2003,2003
6302,7/1/2003,69.7,LAGOS-NE,6302_2003,2003
6302,7/4/2003,3.4,LAGOS-NE,6302_2003,2003
6302,7/12/2003,2.1,LAGOS-NE,6302_2003,2003
6302,7/14/2003,3.1,LAGOS-NE,6302_2003,2003
6302,7/15/2003,66.5,LAGOS-NE,6302_2003,2003
6302,7/25/2003,3.5,LAGOS-NE,6302_2003,2003
6302,8/3/2003,111.7,LAGOS-NE,6302_2003,2003
6302,8/4/2003,2.7,LAGOS-NE,6302_2003,2003
6302,8/15/2003,7.5,LAGOS-NE,6302_2003,2003
6302,8/25/2003,3.1,LAGOS-NE,6302_2003,2003
6302,8/26/2003,2.3,LAGOS-NE,6302_2003,2003
6302,9/15/2003,6.9,LAGOS-NE,6302_2003,2003
6302,9/16/2003,5.2,LAGOS-NE,6302_2003,2003
6302,5/17/2004,14.5,LAGOS-NE,6302_2004,2004
6302,5/18/2004,12.6,LAGOS-NE,6302_2004,2004
6302,6/7/2004,16.2,LAGOS-NE,6302_2004,2004
6302,6/8/2004,4.1,LAGOS-NE,6302_2004,2004
6302,6/26/2004,58.9,LAGOS-NE,6302_2004,2004
6302,6/28/2004,15.7,LAGOS-NE,6302_2004,2004
6302,7/16/2004,68.3,LAGOS-NE,6302_2004,2004
6302,7/21/2004,6.1,LAGOS-NE,6302_2004,2004
6302,8/8/2004,68.1,LAGOS-NE,6302_2004,2004
6302,8/10/2004,10.6,LAGOS-NE,6302_2004,2004
6302,8/31/2004,8.5,LAGOS-NE,6302_2004,2004
6302,9/20/2004,48.1,LAGOS-NE,6302_2004,2004
6302,9/21/2004,11.2,LAGOS-NE,6302_2004,2004
6302,5/15/2005,44.6,LAGOS-NE,6302_2005,2005
6302,5/16/2005,4.4,LAGOS-NE,6302_2005,2005
6302,5/17/2005,5.5,LAGOS-NE,6302_2005,2005
6302,6/5/2005,9,LAGOS-NE,6302_2005,2005
6302,6/6/2005,31.9,LAGOS-NE,6302_2005,2005
6302,6/7/2005,7.2,LAGOS-NE,6302_2005,2005
6302,6/26/2005,3.2,LAGOS-NE,6302_2005,2005
6302,6/27/2005,90.1,LAGOS-NE,6302_2005,2005
6302,6/28/2005,5.2,LAGOS-NE,6302_2005,2005
6302,7/16/2005,117.6,LAGOS-NE,6302_2005,2005
6302,7/17/2005,3.9,LAGOS-NE,6302_2005,2005
6302,7/24/2005,3.1,LAGOS-NE,6302_2005,2005
6302,8/7/2005,10.2,LAGOS-NE,6302_2005,2005
6302,8/8/2005,1.9,LAGOS-NE,6302_2005,2005
6302,8/9/2005,113.9,LAGOS-NE,6302_2005,2005
6302,8/28/2005,4.5,LAGOS-NE,6302_2005,2005
6302,8/29/2005,57.1,LAGOS-NE,6302_2005,2005
6302,8/30/2005,3.2,LAGOS-NE,6302_2005,2005
6302,9/18/2005,4.9,LAGOS-NE,6302_2005,2005
6302,9/19/2005,84,LAGOS-NE,6302_2005,2005
6302,9/20/2005,5,LAGOS-NE,6302_2005,2005
6302,5/13/2006,12.1,LAGOS-NE,6302_2006,2006
6302,5/16/2006,13.4,LAGOS-NE,6302_2006,2006
6302,6/1/2006,6.5,LAGOS-NE,6302_2006,2006
6302,6/4/2006,3.4,LAGOS-NE,6302_2006,2006
6302,6/5/2006,29.9,LAGOS-NE,6302_2006,2006
6302,6/24/2006,3.9,LAGOS-NE,6302_2006,2006
6302,6/25/2006,2.4,LAGOS-NE,6302_2006,2006
6302,6/26/2006,85.5,LAGOS-NE,6302_2006,2006
6302,7/15/2006,5.9,LAGOS-NE,6302_2006,2006
6302,7/16/2006,0.2,LAGOS-NE,6302_2006,2006
6302,7/18/2006,3.6,LAGOS-NE,6302_2006,2006
6302,8/3/2006,6.4,LAGOS-NE,6302_2006,2006
6302,8/5/2006,5.8,LAGOS-NE,6302_2006,2006
6302,8/6/2006,2.2,LAGOS-NE,6302_2006,2006
6302,8/8/2006,52.1,LAGOS-NE,6302_2006,2006
6302,8/27/2006,5,LAGOS-NE,6302_2006,2006
6302,8/30/2006,4.7,LAGOS-NE,6302_2006,2006
6302,9/16/2006,3.4,LAGOS-NE,6302_2006,2006
6302,9/17/2006,3.8,LAGOS-NE,6302_2006,2006
6302,9/18/2006,42.9,LAGOS-NE,6302_2006,2006
6302,5/7/2007,27.2,LAGOS-NE,6302_2007,2007
6302,5/14/2007,10.4,LAGOS-NE,6302_2007,2007
6302,5/15/2007,32.8,LAGOS-NE,6302_2007,2007
6302,5/17/2007,3.9,LAGOS-NE,6302_2007,2007
6302,6/4/2007,21.6,LAGOS-NE,6302_2007,2007
6302,6/5/2007,78.9,LAGOS-NE,6302_2007,2007
6302,6/24/2007,2.5,LAGOS-NE,6302_2007,2007
6302,6/25/2007,5.2,LAGOS-NE,6302_2007,2007
6302,6/26/2007,30.5,LAGOS-NE,6302_2007,2007
6302,7/16/2007,20.1,LAGOS-NE,6302_2007,2007
6302,7/17/2007,27.1,LAGOS-NE,6302_2007,2007
6302,7/24/2007,4.5,LAGOS-NE,6302_2007,2007
6302,8/6/2007,18,LAGOS-NE,6302_2007,2007
6302,8/7/2007,5.6,LAGOS-NE,6302_2007,2007
6302,8/8/2007,4.4,LAGOS-NE,6302_2007,2007
6302,8/27/2007,9.4,LAGOS-NE,6302_2007,2007
6302,8/28/2007,48.7,LAGOS-NE,6302_2007,2007
6302,9/17/2007,11.4,LAGOS-NE,6302_2007,2007
6302,9/18/2007,15.6,LAGOS-NE,6302_2007,2007
6302,9/19/2007,47,LAGOS-NE,6302_2007,2007
6302,5/12/2008,2.9,LAGOS-NE,6302_2008,2008
6302,5/14/2008,18.6,LAGOS-NE,6302_2008,2008
6302,5/30/2008,13.2,LAGOS-NE,6302_2008,2008
6302,6/2/2008,33.4,LAGOS-NE,6302_2008,2008
6302,6/3/2008,36.3,LAGOS-NE,6302_2008,2008
6302,6/22/2008,48.6,LAGOS-NE,6302_2008,2008
6302,6/23/2008,12.8,LAGOS-NE,6302_2008,2008
6302,6/24/2008,10,LAGOS-NE,6302_2008,2008
6302,7/6/2008,12.4,LAGOS-NE,6302_2008,2008
6302,7/14/2008,24.1,LAGOS-NE,6302_2008,2008
6302,7/15/2008,48.4,LAGOS-NE,6302_2008,2008
6302,7/21/2008,6.2,LAGOS-NE,6302_2008,2008
6302,8/3/2008,7.6,LAGOS-NE,6302_2008,2008
6302,8/4/2008,5.3,LAGOS-NE,6302_2008,2008
6302,8/5/2008,32.8,LAGOS-NE,6302_2008,2008
6302,8/22/2008,8.7,LAGOS-NE,6302_2008,2008
6302,8/25/2008,10.7,LAGOS-NE,6302_2008,2008
6302,8/26/2008,12.8,LAGOS-NE,6302_2008,2008
6302,8/27/2008,34.9,LAGOS-NE,6302_2008,2008
6302,9/15/2008,12.7,LAGOS-NE,6302_2008,2008
6302,9/16/2008,12.7,LAGOS-NE,6302_2008,2008
6302,9/18/2008,26.4,LAGOS-NE,6302_2008,2008
6302,5/11/2009,48.4,LAGOS-NE,6302_2009,2009
6302,5/12/2009,7.5,LAGOS-NE,6302_2009,2009
6302,5/14/2009,4.4,LAGOS-NE,6302_2009,2009
6302,5/19/2009,12.1,LAGOS-NE,6302_2009,2009
6302,5/28/2009,12.2,LAGOS-NE,6302_2009,2009
6302,5/30/2009,31.2,LAGOS-NE,6302_2009,2009
6302,6/1/2009,11.1,LAGOS-NE,6302_2009,2009
6302,6/2/2009,7.1,LAGOS-NE,6302_2009,2009
6302,6/21/2009,9.6,LAGOS-NE,6302_2009,2009
6302,6/23/2009,6.7,LAGOS-NE,6302_2009,2009
6302,7/12/2009,77.4,LAGOS-NE,6302_2009,2009
6302,7/13/2009,25.1,LAGOS-NE,6302_2009,2009
6302,7/19/2009,18,LAGOS-NE,6302_2009,2009
6302,7/31/2009,17.1,LAGOS-NE,6302_2009,2009
6302,8/3/2009,10.7,LAGOS-NE,6302_2009,2009
6302,8/4/2009,51.1,LAGOS-NE,6302_2009,2009
6302,8/6/2009,6.2,LAGOS-NE,6302_2009,2009
6302,8/23/2009,88.6,LAGOS-NE,6302_2009,2009
6302,8/25/2009,9.3,LAGOS-NE,6302_2009,2009
6302,8/26/2009,16,LAGOS-NE,6302_2009,2009
6302,9/13/2009,9.1,LAGOS-NE,6302_2009,2009
6302,9/14/2009,54.4,LAGOS-NE,6302_2009,2009
6302,9/15/2009,11.7,LAGOS-NE,6302_2009,2009
6302,9/17/2009,13.7,LAGOS-NE,6302_2009,2009
6302,9/20/2009,9.1,LAGOS-NE,6302_2009,2009
6302,5/16/2010,4.3,LAGOS-NE,6302_2010,2010
6302,5/17/2010,16.7,LAGOS-NE,6302_2010,2010
6302,5/18/2010,6.2,LAGOS-NE,6302_2010,2010
6302,5/31/2010,16.3,LAGOS-NE,6302_2010,2010
6302,6/7/2010,36.4,LAGOS-NE,6302_2010,2010
6302,6/8/2010,7.7,LAGOS-NE,6302_2010,2010
6302,6/25/2010,8.4,LAGOS-NE,6302_2010,2010
6302,6/28/2010,7.7,LAGOS-NE,6302_2010,2010
6302,6/29/2010,2.4,LAGOS-NE,6302_2010,2010
6302,7/12/2010,59.6,LAGOS-NE,6302_2010,2010
6302,7/16/2010,42.5,LAGOS-NE,6302_2010,2010
6302,7/19/2010,8.8,LAGOS-NE,6302_2010,2010
6302,7/20/2010,4.2,LAGOS-NE,6302_2010,2010
6302,8/8/2010,31.1,LAGOS-NE,6302_2010,2010
6302,8/9/2010,9.1,LAGOS-NE,6302_2010,2010
6302,8/10/2010,6.1,LAGOS-NE,6302_2010,2010
6302,8/28/2010,73,LAGOS-NE,6302_2010,2010
6302,8/29/2010,8.2,LAGOS-NE,6302_2010,2010
6302,8/30/2010,10.5,LAGOS-NE,6302_2010,2010
6302,8/31/2010,7.7,LAGOS-NE,6302_2010,2010
6302,9/19/2010,8.5,LAGOS-NE,6302_2010,2010
6302,9/20/2010,11.4,LAGOS-NE,6302_2010,2010
6302,9/21/2010,9.4,LAGOS-NE,6302_2010,2010
6302,9/22/2010,58.2,LAGOS-NE,6302_2010,2010
6397,6/8/2004,12.99,LAGOS-NE,6397_2004,2004
6397,6/23/2004,1.4,LAGOS-NE,6397_2004,2004
6397,7/6/2004,4.8,LAGOS-NE,6397_2004,2004
6397,7/21/2004,1.9,LAGOS-NE,6397_2004,2004
6397,8/3/2004,0.5,LAGOS-NE,6397_2004,2004
6397,8/17/2004,15.3,LAGOS-NE,6397_2004,2004
6397,8/31/2004,6.4,LAGOS-NE,6397_2004,2004
6397,9/14/2004,5.6,LAGOS-NE,6397_2004,2004
6397,6/7/2005,2.47,LAGOS-NE,6397_2005,2005
6397,6/22/2005,5.42,LAGOS-NE,6397_2005,2005
6397,7/6/2005,2.32,LAGOS-NE,6397_2005,2005
6397,7/21/2005,2.21,LAGOS-NE,6397_2005,2005
6397,8/2/2005,3.79,LAGOS-NE,6397_2005,2005
6397,8/16/2005,6.94,LAGOS-NE,6397_2005,2005
6397,8/30/2005,11.41,LAGOS-NE,6397_2005,2005
6397,9/14/2005,6.05,LAGOS-NE,6397_2005,2005
6397,7/5/2006,5.45,LAGOS-NE,6397_2006,2006
6397,7/19/2006,4.59,LAGOS-NE,6397_2006,2006
6397,8/2/2006,10.35,LAGOS-NE,6397_2006,2006
6397,9/6/2006,9.07,LAGOS-NE,6397_2006,2006
6397,9/19/2006,8.69,LAGOS-NE,6397_2006,2006
6397,9/26/2006,10.3,LAGOS-NE,6397_2006,2006
6397,7/17/2007,2.72,LAGOS-NE,6397_2007,2007
6397,8/1/2007,2.52,LAGOS-NE,6397_2007,2007
6397,8/13/2007,3.12,LAGOS-NE,6397_2007,2007
6397,8/23/2007,7.67,LAGOS-NE,6397_2007,2007
6397,9/4/2007,6.43,LAGOS-NE,6397_2007,2007
6397,9/13/2007,11.68,LAGOS-NE,6397_2007,2007
6397,9/25/2007,8,LAGOS-NE,6397_2007,2007
6397,6/17/2008,2.12,LAGOS-NE,6397_2008,2008
6397,7/1/2008,1.61,LAGOS-NE,6397_2008,2008
6397,7/14/2008,4.25,LAGOS-NE,6397_2008,2008
6397,8/3/2008,4.42,LAGOS-NE,6397_2008,2008
6397,8/20/2008,7.59,LAGOS-NE,6397_2008,2008
6397,9/8/2008,11.76,LAGOS-NE,6397_2008,2008
6397,9/23/2008,6.32,LAGOS-NE,6397_2008,2008
6397,6/29/2009,3.67,LAGOS-NE,6397_2009,2009
6397,7/12/2009,3.02,LAGOS-NE,6397_2009,2009
6397,7/26/2009,4,LAGOS-NE,6397_2009,2009
6397,8/9/2009,9.1,LAGOS-NE,6397_2009,2009
6397,8/23/2009,9.8,LAGOS-NE,6397_2009,2009
6397,9/6/2009,7.7,LAGOS-NE,6397_2009,2009
6397,9/20/2009,8.1,LAGOS-NE,6397_2009,2009
6397,6/13/2010,0.5,LAGOS-NE,6397_2010,2010
6397,6/27/2010,2.2,LAGOS-NE,6397_2010,2010
6397,7/11/2010,3.3,LAGOS-NE,6397_2010,2010
6397,7/27/2010,3.3,LAGOS-NE,6397_2010,2010
6397,8/8/2010,3.6,LAGOS-NE,6397_2010,2010
6397,8/29/2010,5,LAGOS-NE,6397_2010,2010
6397,9/14/2010,0.7,LAGOS-NE,6397_2010,2010
6397,6/19/2013,1.1,NY_CSLAP,6397_2013,2013
6397,7/16/2013,1.1,NY_CSLAP,6397_2013,2013
6397,7/31/2013,1.7,NY_CSLAP,6397_2013,2013
6397,8/18/2013,1.9,NY_CSLAP,6397_2013,2013
6397,9/4/2013,1.7,NY_CSLAP,6397_2013,2013
6397,9/15/2013,5.2,NY_CSLAP,6397_2013,2013
6397,9/29/2013,5.1,NY_CSLAP,6397_2013,2013
6397,10/14/2013,1.8,NY_CSLAP,6397_2013,2013
6397,6/17/2014,1.8,NY_CSLAP,6397_2014,2014
6397,6/29/2014,2.2,NY_CSLAP,6397_2014,2014
6397,7/13/2014,3,NY_CSLAP,6397_2014,2014
6397,7/29/2014,4.9,NY_CSLAP,6397_2014,2014
6397,8/10/2014,0.9,NY_CSLAP,6397_2014,2014
6397,8/24/2014,1.6,NY_CSLAP,6397_2014,2014
6397,9/7/2014,0.1,NY_CSLAP,6397_2014,2014
6397,9/23/2014,1.1,NY_CSLAP,6397_2014,2014
6397,6/22/2015,0.1,NY_CSLAP,6397_2015,2015
6397,7/6/2015,0.12,NY_CSLAP,6397_2015,2015
6397,7/26/2015,3.2,NY_CSLAP,6397_2015,2015
6397,8/9/2015,0.7,NY_CSLAP,6397_2015,2015
6397,8/23/2015,1.3,NY_CSLAP,6397_2015,2015
6397,9/7/2015,6.4,NY_CSLAP,6397_2015,2015
6397,9/20/2015,0.9,NY_CSLAP,6397_2015,2015
6397,6/14/2016,4.5,NY_CSLAP,6397_2016,2016
6397,6/26/2016,0.7,NY_CSLAP,6397_2016,2016
6397,7/10/2016,0.6,NY_CSLAP,6397_2016,2016
6397,7/24/2016,1.7,NY_CSLAP,6397_2016,2016
6397,8/7/2016,1.1,NY_CSLAP,6397_2016,2016
6397,8/21/2016,0.7,NY_CSLAP,6397_2016,2016
6397,9/11/2016,1.9,NY_CSLAP,6397_2016,2016
6397,9/27/2016,1.11,NY_CSLAP,6397_2016,2016
6397,6/13/2017,0.8,NY_CSLAP,6397_2017,2017
6397,6/28/2017,1.3,NY_CSLAP,6397_2017,2017
6397,7/9/2017,0.7,NY_CSLAP,6397_2017,2017
6397,7/25/2017,1.6,NY_CSLAP,6397_2017,2017
6397,8/6/2017,0.1,NY_CSLAP,6397_2017,2017
6397,8/22/2017,2,NY_CSLAP,6397_2017,2017
6397,9/4/2017,1.13,NY_CSLAP,6397_2017,2017
6397,9/17/2017,1.17,NY_CSLAP,6397_2017,2017
6397,6/3/2018,2.6,NY_CSLAP,6397_2018,2018
6397,6/18/2018,0.9,NY_CSLAP,6397_2018,2018
6397,7/1/2018,1.3,NY_CSLAP,6397_2018,2018
6397,7/15/2018,1.5,NY_CSLAP,6397_2018,2018
6397,7/29/2018,1.7,NY_CSLAP,6397_2018,2018
6397,8/12/2018,2.6,NY_CSLAP,6397_2018,2018
6397,8/26/2018,2.6,NY_CSLAP,6397_2018,2018
6397,9/9/2018,4.3,NY_CSLAP,6397_2018,2018
6399,6/18/1988,26.6,LAGOS-NE,6399_1988,1988
6399,6/25/1988,13.7,LAGOS-NE,6399_1988,1988
6399,7/2/1988,4.74,LAGOS-NE,6399_1988,1988
6399,7/9/1988,1.46,LAGOS-NE,6399_1988,1988
6399,7/17/1988,4.07,LAGOS-NE,6399_1988,1988
6399,7/24/1988,10.4,LAGOS-NE,6399_1988,1988
6399,7/30/1988,2.29,LAGOS-NE,6399_1988,1988
6399,8/7/1988,4.51,LAGOS-NE,6399_1988,1988
6399,8/13/1988,3.03,LAGOS-NE,6399_1988,1988
6399,8/21/1988,5.18,LAGOS-NE,6399_1988,1988
6399,8/28/1988,6.36,LAGOS-NE,6399_1988,1988
6399,9/5/1988,6.73,LAGOS-NE,6399_1988,1988
6399,9/10/1988,6.44,LAGOS-NE,6399_1988,1988
6399,9/18/1988,4.81,LAGOS-NE,6399_1988,1988
6399,9/25/1988,3.4,LAGOS-NE,6399_1988,1988
6399,6/25/1989,5.55,LAGOS-NE,6399_1989,1989
6399,7/1/1989,3.57,LAGOS-NE,6399_1989,1989
6399,7/8/1989,3.03,LAGOS-NE,6399_1989,1989
6399,7/15/1989,3.92,LAGOS-NE,6399_1989,1989
6399,7/23/1989,3.88,LAGOS-NE,6399_1989,1989
6399,7/30/1989,4.01,LAGOS-NE,6399_1989,1989
6399,8/7/1989,5.51,LAGOS-NE,6399_1989,1989
6399,8/13/1989,5.07,LAGOS-NE,6399_1989,1989
6399,8/19/1989,6.59,LAGOS-NE,6399_1989,1989
6399,8/27/1989,6.96,LAGOS-NE,6399_1989,1989
6399,9/2/1989,6.48,LAGOS-NE,6399_1989,1989
6399,9/12/1989,5.88,LAGOS-NE,6399_1989,1989
6399,9/17/1989,6.88,LAGOS-NE,6399_1989,1989
6399,6/24/1990,5.44,LAGOS-NE,6399_1990,1990
6399,7/8/1990,5.44,LAGOS-NE,6399_1990,1990
6399,7/22/1990,4.47,LAGOS-NE,6399_1990,1990
6399,8/2/1990,7.34,LAGOS-NE,6399_1990,1990
6399,8/20/1990,8.58,LAGOS-NE,6399_1990,1990
6399,9/3/1990,5.91,LAGOS-NE,6399_1990,1990
6399,9/16/1990,5.97,LAGOS-NE,6399_1990,1990
6399,9/30/1990,5.31,LAGOS-NE,6399_1990,1990
6399,6/23/1991,3.28,LAGOS-NE,6399_1991,1991
6399,6/30/1991,3.1,LAGOS-NE,6399_1991,1991
6399,7/14/1991,4.3,LAGOS-NE,6399_1991,1991
6399,7/28/1991,4.33,LAGOS-NE,6399_1991,1991
6399,8/11/1991,7.63,LAGOS-NE,6399_1991,1991
6399,8/25/1991,4.93,LAGOS-NE,6399_1991,1991
6399,9/22/1991,7.03,LAGOS-NE,6399_1991,1991
6399,6/6/1992,36.3,LAGOS-NE,6399_1992,1992
6399,6/21/1992,9.1,LAGOS-NE,6399_1992,1992
6399,7/4/1992,9.78,LAGOS-NE,6399_1992,1992
6399,7/19/1992,7.4,LAGOS-NE,6399_1992,1992
6399,8/2/1992,10.3,LAGOS-NE,6399_1992,1992
6399,8/16/1992,6.46,LAGOS-NE,6399_1992,1992
6399,8/30/1992,14.1,LAGOS-NE,6399_1992,1992
6399,9/13/1992,8.84,LAGOS-NE,6399_1992,1992
6399,6/19/1993,9.08,LAGOS-NE,6399_1993,1993
6399,7/5/1993,4.93,LAGOS-NE,6399_1993,1993
6399,7/18/1993,6.04,LAGOS-NE,6399_1993,1993
6399,7/31/1993,10.4,LAGOS-NE,6399_1993,1993
6399,8/15/1993,7.31,LAGOS-NE,6399_1993,1993
6399,8/29/1993,6.1,LAGOS-NE,6399_1993,1993
6399,9/12/1993,7.22,LAGOS-NE,6399_1993,1993
6399,9/26/1993,10.2,LAGOS-NE,6399_1993,1993
6399,6/5/1994,3.72,LAGOS-NE,6399_1994,1994
6399,6/19/1994,1.63,LAGOS-NE,6399_1994,1994
6399,7/3/1994,3.81,LAGOS-NE,6399_1994,1994
6399,7/17/1994,14.4,LAGOS-NE,6399_1994,1994
6399,7/31/1994,6.68,LAGOS-NE,6399_1994,1994
6399,8/14/1994,10.5,LAGOS-NE,6399_1994,1994
6399,8/28/1994,8.19,LAGOS-NE,6399_1994,1994
6399,9/11/1994,11.3,LAGOS-NE,6399_1994,1994
6399,6/18/1995,1.68,LAGOS-NE,6399_1995,1995
6399,7/3/1995,2.76,LAGOS-NE,6399_1995,1995
6399,7/16/1995,4.44,LAGOS-NE,6399_1995,1995
6399,7/30/1995,4.26,LAGOS-NE,6399_1995,1995
6399,8/13/1995,4.38,LAGOS-NE,6399_1995,1995
6399,8/27/1995,7.17,LAGOS-NE,6399_1995,1995
6399,9/10/1995,4.12,LAGOS-NE,6399_1995,1995
6399,9/24/1995,4.44,LAGOS-NE,6399_1995,1995
6399,6/16/1996,17.3,LAGOS-NE,6399_1996,1996
6399,6/30/1996,2.2,LAGOS-NE,6399_1996,1996
6399,7/28/1996,5,LAGOS-NE,6399_1996,1996
6399,8/11/1996,4.4,LAGOS-NE,6399_1996,1996
6399,8/25/1996,6.1,LAGOS-NE,6399_1996,1996
6399,9/8/1996,7.42,LAGOS-NE,6399_1996,1996
6399,9/22/1996,8.66,LAGOS-NE,6399_1996,1996
6399,6/22/1997,15,LAGOS-NE,6399_1997,1997
6399,7/6/1997,6.34,LAGOS-NE,6399_1997,1997
6399,7/20/1997,6.39,LAGOS-NE,6399_1997,1997
6399,8/2/1997,6.44,LAGOS-NE,6399_1997,1997
6399,8/17/1997,7.35,LAGOS-NE,6399_1997,1997
6399,9/2/1997,6.49,LAGOS-NE,6399_1997,1997
6399,9/14/1997,14.7,LAGOS-NE,6399_1997,1997
6399,9/27/1997,12.4,LAGOS-NE,6399_1997,1997
6399,6/3/1998,8.56,LAGOS-NE,6399_1998,1998
6399,6/14/1998,8.01,LAGOS-NE,6399_1998,1998
6399,6/28/1998,5.68,LAGOS-NE,6399_1998,1998
6399,7/12/1998,10.2,LAGOS-NE,6399_1998,1998
6399,7/26/1998,5.47,LAGOS-NE,6399_1998,1998
6399,8/9/1998,4.32,LAGOS-NE,6399_1998,1998
6399,8/23/1998,6.03,LAGOS-NE,6399_1998,1998
6399,9/13/1998,8.99,LAGOS-NE,6399_1998,1998
6399,6/13/1999,7.1,LAGOS-NE,6399_1999,1999
6399,6/27/1999,6,LAGOS-NE,6399_1999,1999
6399,7/11/1999,3.58,LAGOS-NE,6399_1999,1999
6399,7/25/1999,2.99,LAGOS-NE,6399_1999,1999
6399,8/8/1999,6.25,LAGOS-NE,6399_1999,1999
6399,8/24/1999,4.4,LAGOS-NE,6399_1999,1999
6399,9/5/1999,3.3,LAGOS-NE,6399_1999,1999
6399,9/19/1999,3.77,LAGOS-NE,6399_1999,1999
6399,6/3/2000,5.8,LAGOS-NE,6399_2000,2000
6399,6/19/2000,3.85,LAGOS-NE,6399_2000,2000
6399,7/2/2000,10.6,LAGOS-NE,6399_2000,2000
6399,7/16/2000,6.1,LAGOS-NE,6399_2000,2000
6399,7/30/2000,4.99,LAGOS-NE,6399_2000,2000
6399,8/13/2000,5.55,LAGOS-NE,6399_2000,2000
6399,8/28/2000,4.4,LAGOS-NE,6399_2000,2000
6399,9/10/2000,3.79,LAGOS-NE,6399_2000,2000
6399,6/17/2001,5.45,LAGOS-NE,6399_2001,2001
6399,7/2/2001,7.15,LAGOS-NE,6399_2001,2001
6399,7/15/2001,6.05,LAGOS-NE,6399_2001,2001
6399,7/29/2001,4.78,LAGOS-NE,6399_2001,2001
6399,8/12/2001,3.18,LAGOS-NE,6399_2001,2001
6399,8/26/2001,3.98,LAGOS-NE,6399_2001,2001
6399,9/9/2001,5.8,LAGOS-NE,6399_2001,2001
6399,9/23/2001,5.1,LAGOS-NE,6399_2001,2001
6399,6/2/2003,2.58,LAGOS-NE,6399_2003,2003
6399,6/15/2003,8.46,LAGOS-NE,6399_2003,2003
6399,6/29/2003,5.14,LAGOS-NE,6399_2003,2003
6399,7/14/2003,5.2,LAGOS-NE,6399_2003,2003
6399,7/28/2003,6.71,LAGOS-NE,6399_2003,2003
6399,8/25/2003,11.52,LAGOS-NE,6399_2003,2003
6399,9/7/2003,14.85,LAGOS-NE,6399_2003,2003
6399,6/13/2004,0.05,LAGOS-NE,6399_2004,2004
6399,6/27/2004,1.36,LAGOS-NE,6399_2004,2004
6399,7/11/2004,3.1,LAGOS-NE,6399_2004,2004
6399,7/25/2004,0.84,LAGOS-NE,6399_2004,2004
